Price,Currency,Year,Condition,Total Hours,Total Seats,Flight Rules,Category,Propulsion,No. Engines,Make,Model,State,Country,Continent,National Origin,Eng. 1 Hours,Maint. Eng. 1,Eng. 2 Hours,Maint. Eng. 2,Prop. 1 Hours,Maint. Prop. 1,Prop. 2 Hours,Maint. Prop. 2,text
699000.0,USD,2016.0,Used,175.0,6.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,G36 Bonanza,NC,United States,North America,United States,175.0,SNEW,0.0,N/A,,,0.0,N/A,$
190000.0,USD,2012.0,Used,371.0,2.0,VFR,Airplane,Piston Engine,1.0,Aviat,Husky A-1C,CO,United States,North America,United States,371.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
295000.0,USD,1985.0,Used,3590.0,6.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,A36 Bonanza 36,NC,United States,North America,United States,88.0,SMOH,0.0,N/A,,,0.0,N/A,$
499900.0,USD,2013.0,Used,1325.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22T-G5 Gts,TN,United States,North America,United States,1325.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
550000.0,USD,1986.0,No information,2097.1,4.0,No information,Rotorcraft,Turboshaft,1.0,Agusta,A109A Ii,MD,United States,North America,Italy,,,0.0,N/A,,,0.0,N/A,Price: USD $
59900.0,USD,1976.0,Used,5400.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Warrior,RI,United States,North America,United States,1500.0,SMOH,0.0,N/A,,,0.0,N/A,$
4500000.0,USD,2000.0,No information,9741.8,4.0,No information,Airplane,Turbofan,2.0,Cessna,2000,NH,United States,North America,France,,,,,0.0,N/A,0.0,N/A,Price: USD $
6500000.0,USD,2000.0,No information,5848.0,4.0,No information,Airplane,Turbofan,2.0,Gulfstream Airspace,Ivsp,MD,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
210000.0,USD,1971.0,Used,3479.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,206,TX,United States,North America,United States,1063.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
1445000.0,USD,2000.0,No information,4016.0,4.0,No information,Airplane,Turbofan,2.0,Bombardier Learjet,45,MD,United States,North America,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
325000.0,USD,2000.0,Used,2450.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,T206H,TX,United States,North America,United States,2274.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
399000.0,USD,1979.0,Used,3940.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft Corporation,702P,NC,United States,North America,United States,540.0,SMOH,790.0,SMOH,340.0,SMOH,340.0,SMOH,$
2450000.0,USD,1997.0,No information,13875.0,10.0,No information,Airplane,Turbofan,2.0,Cessna,Citation X,FL,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
179000.0,USD,1974.0,Used,2845.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182P Skylane,MN,United States,North America,United States,298.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
199900.0,USD,1980.0,Used,4630.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,P210N,OH,United States,North America,United States,885.0,SFRM,0.0,N/A,,,0.0,N/A,$
639000.0,USD,2019.0,Used,100.0,4.0,No information,Airplane,Piston Engine,1.0,Mooney International Corp,Ovation Ultra,FL,United States,North America,United States,100.0,,0.0,N/A,,,0.0,N/A,$
110000.0,USD,1976.0,Used,7026.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,210L,FL,United States,North America,United States,1545.0,SOH,0.0,N/A,,SOH,0.0,N/A,$
239000.0,USD,1977.0,Used,3675.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,T210M,CO,United States,North America,United States,515.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
196000.0,USD,1978.0,Used,1788.0,6.0,No information,Airplane,Piston Engine,1.0,Cessna,206G Stationair,NY,United States,North America,United States,32.0,,0.0,N/A,,,0.0,N/A,$
144000.0,USD,1977.0,Used,4415.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,T210M,CA,United States,North America,United States,2000.0,SMOH,0.0,N/A,,,0.0,N/A,$
1195000.0,USD,2005.0,No information,5853.0,4.0,No information,Airplane,Turbofan,2.0,Hawker Beechcraft,400Xp,GA,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
46000.0,USD,1976.0,Used,9235.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172M Skyhawk,WI,United States,North America,United States,2179.0,SMOH,0.0,N/A,,,0.0,N/A,$
47500.0,USD,1977.0,Used,5088.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172N Skyhawk,WV,United States,North America,United States,882.0,SMOH,0.0,N/A,,,0.0,N/A,$
109500.0,USD,1977.0,Used,3922.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182Q Skylane,FL,United States,North America,United States,434.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
269000.0,USD,1979.0,Used,2640.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,P210,TX,United States,North America,United States,1400.0,,0.0,N/A,,,0.0,N/A,$
139900.0,USD,1978.0,Used,5783.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182Rg Skylane,IN,United States,North America,United States,115.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
89500.0,USD,1978.0,Used,4886.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,Tr182Rg Skylane,LA,United States,North America,United States,1457.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
995000.0,USD,1998.0,No information,7763.0,4.0,No information,Airplane,Turbofan,2.0,Hawker Beechcraft,800Xp,FL,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
85000.0,USD,1976.0,Used,9010.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172/180 Conversion,CA,United States,North America,United States,931.0,SOH,0.0,N/A,,,0.0,N/A,$
94900.0,USD,1979.0,Used,5950.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182Rg Skylane,MN,United States,North America,United States,2116.0,SFRM,0.0,N/A,,SPOH,0.0,N/A,$
79500.0,USD,1977.0,Used,6428.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172N Skyhawk,FL,United States,North America,United States,1613.0,SMOH,0.0,N/A,,,0.0,N/A,$
112000.0,USD,1978.0,Used,6000.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172,FL,United States,North America,United States,1000.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
182000.0,USD,2019.0,New,28.0,2.0,VFR,Airplane,Piston Engine,1.0,Czech Sport Aircraft,Sportcruiser,MN,United States,North America,Czech Republic,28.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
87500.0,USD,1978.0,Used,6900.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172N Skyhawk,AZ,United States,North America,United States,1205.0,SMOH,0.0,N/A,,,0.0,N/A,$
19000.0,USD,1966.0,Used,3367.0,2.0,VFR,Airplane,Piston Engine,1.0,Cessna,150F,FL,United States,North America,United States,1509.0,SMOH,0.0,N/A,,STOH,0.0,N/A,$
82000.0,USD,1999.0,Used,1370.0,4.0,No information,Airplane,Piston Engine,1.0,American Champion,7-Gcaa Adventure,TX,United States,North America,United States,1370.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
34500.0,USD,1966.0,No information,5414.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 140,CA,United States,North America,United States,1031.0,SMOH,0.0,N/A,,,0.0,N/A,$
369000.0,USD,2001.0,Used,879.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,T206H,FL,United States,North America,United States,879.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
69900.0,USD,1975.0,Used,3386.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20F,FL,United States,North America,United States,1575.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
39900.0,USD,1961.0,Used,2286.0,4.0,VFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20B,OR,United States,North America,United States,308.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
4750000.0,USD,2011.0,No information,465.3,4.0,No information,Rotorcraft,Turboshaft,1.0,Cessna,Ec 145,N/A,Canada,North America,Germany,,,0.0,N/A,,,0.0,N/A,Price: USD $
323000.0,USD,1981.0,Used,4636.0,8.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Navajo Chieftain,AR,United States,North America,United States,91.0,SMOH,1296.0,SMOH,1108.0,SPOH,1108.0,SPOH,$
199900.0,USD,1973.0,Used,4860.0,6.0,VFR,Rotorcraft,Turboshaft,1.0,Aerospatiale,Alouette Iii,FL,United States,North America,France,100.0,SMOH,0.0,N/A,,,0.0,N/A,$
199000.0,USD,1958.0,Used,4023.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,180A,TX,United States,North America,United States,23.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
589000.0,USD,2014.0,Used,685.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22T-G5 Gts,NC,United States,North America,United States,685.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
220000.0,USD,1979.0,Used,3357.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182Q Skylane,TX,United States,North America,United States,829.0,SMOH,0.0,N/A,,,0.0,N/A,$
259500.0,USD,2013.0,No information,407.0,4.0,No information,Airplane,Piston Engine,1.0,Aviat,Husky,TX,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
950000.0,USD,1992.0,Used,11550.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Vii,IL,United States,North America,United States,3811.0,SCZI,2630.0,SCZI,0.0,N/A,0.0,N/A,$
299900.0,USD,2013.0,Used,2694.0,4.0,No information,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow Iii,KY,United States,North America,United States,6.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
2495000.0,USD,2009.0,No information,2093.0,4.0,IFR,Airplane,Turbofan,2.0,Hawker Beechcraft,750,FL,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
49900.0,USD,1968.0,Used,3179.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow,MI,United States,North America,United States,259.0,,0.0,N/A,,SNEW,0.0,N/A,$
28500.0,USD,1959.0,Used,3165.0,4.0,No information,Airplane,Piston Engine,1.0,Champion Aircraft,7Fc,MO,United States,North America,United States,795.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
139900.0,USD,1979.0,Used,4750.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182Rg Skylane,NC,United States,North America,United States,1550.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
40000.0,USD,1968.0,Used,6222.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow,NC,United States,North America,United States,1041.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
375000.0,USD,1998.0,Used,2350.0,6.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,A36 Bonanza 36,TX,United States,North America,United States,450.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
42500.0,USD,1978.0,Used,12446.0,2.0,VFR,Airplane,Piston Engine,1.0,Cessna,152,TX,United States,North America,United States,227.0,SMOH,0.0,N/A,,,0.0,N/A,$
539900.0,USD,1987.0,No information,725.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22,OH,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
21000.0,USD,1959.0,Used,3939.3759715731367,4.0,No information,Airplane,Piston Engine,1.0,Bellanca,14-19-2 Cruisemaster,AZ,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
165000.0,USD,1970.0,Used,2005.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,310Q,WI,United States,North America,United States,230.0,SMOH,230.0,SMOH,,,,,$
64900.0,USD,1968.0,Used,7477.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow,MA,United States,North America,United States,1258.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
210000.0,USD,1977.0,Used,4119.0,6.0,IFR,Airplane,Piston Engine,1.0,Cessna,T210M,OK,United States,North America,United States,772.0,SMOH,0.0,N/A,,SOH,0.0,N/A,$
36000.0,USD,1969.0,Used,630.0,2.0,No information,Airplane,Piston Engine,1.0,Lake,La 4/180,AK,United States,North America,United States,630.0,SNEW,0.0,N/A,,SPOH,0.0,N/A,$
89000.0,USD,1976.0,Used,4700.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,177Rg,NE,United States,North America,United States,8.0,,0.0,N/A,,,0.0,N/A,$
380000.0,USD,2003.0,Used,1179.0,6.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,A36 Bonanza 36,OK,United States,North America,United States,1179.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
200000.0,USD,2006.0,Used,810.0,2.0,IFR,Airplane,Piston Engine,1.0,Lancair,Legacy Rg,FL,United States,North America,United States,810.0,SNEW,0.0,N/A,,,0.0,N/A,$
239900.0,USD,2007.0,Used,600.0,2.0,IFR,Airplane,Piston Engine,1.0,Glasair Aviation,Sportsman,OH,United States,North America,United States,600.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
70000.0,USD,2008.0,Project,0.0,2.0,VFR,Airplane,Piston Engine,1.0,Mustang Aeronautics,Mustang Ii,UT,United States,North America,United States,0.0,N/A,0.0,N/A,,SPOH,0.0,N/A,$
134000.0,USD,1949.0,Used,3035.0,2.0,IFR,Airplane,Piston Engine,1.0,North American Aviation,T28A,IL,United States,North America,United States,15.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
289000.0,USD,2001.0,Used,2065.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga Ii Tc (1998 - 2008),TX,United States,North America,United States,560.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
499900.0,USD,1987.0,No information,1600.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22,OH,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
169950.0,USD,1975.0,Used,7103.0,7.0,IFR,Airplane,Piston Engine,2.0,Cessna,421B,TX,United States,North America,United States,681.0,SOH,275.0,SOH,83.0,SOH,83.0,SOH,$
2500000.0,USD,2008.0,Used,1173.0,4.0,IFR,Airplane,Turbofan,2.0,Hawker,750,GA,United States,North America,United Kingdom,1173.0,SNEW,1173.0,SNEW,0.0,N/A,0.0,N/A,$
279900.0,USD,2002.0,No information,1762.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga Ii Tc (1998 - 2008),NC,United States,North America,United States,1762.0,SNEW,0.0,N/A,,SPOH,0.0,N/A,$
229000.0,USD,1981.0,Used,1795.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,E55 Baron,N/A,United Kingdom,Europe,United States,250.0,SMOH,250.0,SMOH,,,,,$
166500.0,USD,1979.0,Used,3200.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft Corporation,601P,MT,United States,North America,United States,900.0,SMOH,900.0,SMOH,,,,,$
109900.0,USD,1970.0,Used,3627.0,4.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,F33 Bonanza,TX,United States,North America,United States,920.0,SMOH,0.0,N/A,,,0.0,N/A,$
290000.0,GBP,2007.0,No information,1150.0,4.0,No information,Airplane,Piston Engine,1.0,Cirrus,Sr22 G3 Turbo Gts,N/A,United Kingdom,Europe,United States,,,0.0,N/A,,,0.0,N/A,Price: Â£
169000.0,USD,2019.0,Used,65.0,2.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,Super Cub,AK,United States,North America,United States,65.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
189900.0,USD,1979.0,Used,5514.0,6.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,A36Tc Bonanza,CA,United States,North America,United States,1169.0,SMOH,0.0,N/A,,,0.0,N/A,$
235000.0,USD,2004.0,Used,1065.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,350,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
420000.0,USD,1997.0,Used,6500.0,4.0,No information,Airplane,Turboprop,1.0,Ayres,S2R Series,MO,United States,North America,United States,1813.0,,0.0,N/A,,SPOH,0.0,N/A,$
1495000.0,USD,1998.0,No information,8703.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Vii,TX,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
279000.0,USD,1977.0,Used,2010.0,2.0,IFR,Airplane,Turboprop,1.0,Siai Marchetti,Sm1019A,N/A,Canada,North America,Italy,600.0,SHSI,0.0,N/A,,SPOH,0.0,N/A,$
239000.0,USD,1984.0,Used,4780.0,7.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Navajo Mojave,CO,United States,North America,United States,142.0,SMOH,1230.0,SMOH,,,,,$
9850000.0,USD,2010.0,No information,3099.9,4.0,No information,Airplane,Turbofan,2.0,Bombardier Challenger,605,WA,United States,North America,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
33000.0,USD,1946.0,Used,3939.3759715731367,4.0,No information,Airplane,Piston Engine,1.0,Fairchild,F-24R,WA,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
40000.0,USD,1961.0,Used,8380.0,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,172,OH,United States,North America,United States,1180.0,SMOH,0.0,N/A,,,0.0,N/A,$
55000.0,USD,1947.0,Used,3939.3759715731367,4.0,No information,Airplane,Piston Engine,1.0,Fairchild,F-24R,FL,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
139000.0,USD,1974.0,Used,4496.0,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,172 Xp,VA,United States,North America,United States,12.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
159000.0,USD,1981.0,Used,3595.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,340A,CA,United States,North America,United States,1529.0,SMOH,1529.0,SMOH,641.0,SNEW,641.0,SNEW,$
59700.0,USD,1956.0,Project,4014.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,180 Skywagon,CA,United States,North America,United States,520.0,SMOH,0.0,N/A,,,0.0,N/A,$
419900.0,USD,2011.0,No information,460.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22,OH,United States,North America,United States,460.0,,0.0,N/A,,,0.0,N/A,$
199000.0,USD,1977.0,Used,4130.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft Corporation,700 Superstar,MS,United States,North America,United States,575.0,SMOH,1026.0,SMOH,575.0,SPOH,575.0,SPOH,$
549000.0,USD,2014.0,Used,1190.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22T-G5,MI,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
139500.0,USD,1974.0,Used,6410.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,310R,TX,United States,North America,United States,1361.0,SFRM,46.0,SFRM,,,,,$
160000.0,USD,1976.0,Used,1989.0,4.0,No information,Airplane,Piston Engine,1.0,Cessna,180J,CO,United States,North America,United States,800.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
33000.0,USD,1957.0,Used,3130.0,4.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,Tri-Pacer,GA,United States,North America,United States,235.0,SMOH,0.0,N/A,,,0.0,N/A,$
1675000.0,USD,2006.0,Used,3055.0,4.0,IFR,Airplane,Turbofan,2.0,Beechcraft,Premier Ia,MS,United States,North America,United States,3055.0,SNEW,3055.0,SNEW,0.0,N/A,0.0,N/A,$
560000.0,USD,2014.0,Used,1136.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22T-G5 Gts,CA,United States,North America,United States,1136.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
46900.0,USD,1969.0,Used,5021.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 180,GA,United States,North America,United States,1490.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
39000.0,USD,1964.0,Used,2596.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 180,CA,United States,North America,United States,218.0,,0.0,N/A,,,0.0,N/A,$
419000.0,USD,2008.0,Used,1250.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22-G3 Turbo Gts,MI,United States,North America,United States,20.0,SMOH,0.0,N/A,,,0.0,N/A,$
3995.0,USD,1961.0,Used,2009.0,4.0,VFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20B,CA,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
110000.0,USD,1969.0,Used,6400.0,4.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,56Tc Baron,CA,United States,North America,United States,980.0,SMOH,690.0,SMOH,72.0,SMOH,72.0,SMOH,$
89900.0,USD,1967.0,No information,4842.0,5.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,V35B Bonanza,OH,United States,North America,United States,682.0,,0.0,N/A,,,0.0,N/A,$
89500.0,USD,1972.0,Used,6348.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,310Q,ME,United States,North America,United States,1240.0,SMOH,1052.0,SMOH,434.0,SMOH,434.0,SMOH,$
94900.0,USD,1968.0,Used,9154.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 235,FL,United States,North America,United States,590.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
695000.0,USD,1989.0,No information,1284.5,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,206B Iii,N/A,Canada,North America,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
61500.0,USD,1960.0,Used,4000.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,175A,GA,United States,North America,United States,1100.0,SMOH,0.0,N/A,,,0.0,N/A,$
99900.0,USD,1966.0,Used,6295.0,4.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,C55 Baron,IL,United States,North America,United States,1350.0,SFRM,890.0,SMOH,890.0,SPOH,890.0,SPOH,$
2500000.0,USD,1987.0,No information,3687.0,4.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air B200Gt,OR,United States,North America,United States,,,,,,,,,Price: USD $
49872.0,USD,1969.0,Used,5968.0,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,172K Skyhawk,VA,United States,North America,United States,1412.0,SMOH,0.0,N/A,,,0.0,N/A,$
149000.0,USD,1969.0,Used,4843.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,B55 Baron,FL,United States,North America,United States,1377.0,SMOH,1070.0,SMOH,1091.0,SPOH,1091.0,SPOH,$
179000.0,USD,1967.0,Used,1504.0,6.0,VFR,Airplane,Piston Engine,1.0,Cessna,180H,CA,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
269900.0,USD,1998.0,Used,2200.0,4.0,No information,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga Ii,FL,United States,North America,United States,900.0,SMOH,0.0,N/A,,,0.0,N/A,$
58000.0,USD,1965.0,Used,5500.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20E Super 21,VA,United States,North America,United States,625.0,SMOH,0.0,N/A,,,0.0,N/A,$
105000.0,USD,1958.0,Used,5467.0,4.0,No information,Rotorcraft,Piston Engine,1.0,Bell Textron,47G,AL,United States,North America,United States,784.0,SMOH,0.0,N/A,,,0.0,N/A,$
125000.0,USD,1979.0,Used,6281.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20J 201,PA,United States,North America,United States,478.0,SFOH,0.0,N/A,,SPOH,0.0,N/A,$
69000.0,USD,1967.0,Used,6047.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,310N,CA,United States,North America,United States,100.0,,124.0,,684.0,,684.0,,$
89900.0,USD,2004.0,Used,460.0,2.0,VFR,Airplane,Piston Engine,1.0,Maule Air,M-4-180V,TX,United States,North America,United States,460.0,,0.0,N/A,,,0.0,N/A,$
875000.0,USD,1997.0,No information,3905.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Jet,FL,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
99000.0,USD,1967.0,Used,5858.0,6.0,No information,Airplane,Piston Engine,2.0,Piper Aircraft,Aztec C,FL,United States,North America,United States,953.0,SMOH,906.0,SMOH,529.0,SPOH,529.0,SPOH,$
1375000.0,USD,2002.0,No information,1360.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Bell Textron,427,VA,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,Price: USD $
129000.0,USD,1977.0,Used,2881.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,B60 Duke,FL,United States,North America,United States,1504.0,SMOH,1000.0,SMOH,,,,,$
549500.0,USD,2011.0,Used,1345.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Matrix,KY,United States,North America,United States,1345.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
339000.0,USD,1992.0,Used,3100.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,58 Baron,NC,United States,North America,United States,1359.0,SMOH,2152.0,SMOH,,,,,$
169500.0,USD,1983.0,Used,870.0,4.0,No information,Airplane,Piston Engine,1.0,Helio Aircraft Company,H-800,TN,United States,North America,United States,870.0,SNEW,0.0,N/A,108.0,SNEW,0.0,N/A,$
69000.0,USD,1980.0,Used,1300.0,4.0,No information,Airplane,Piston Engine,1.0,Lake,La 4/200,VT,United States,North America,United States,1300.0,SNEW,0.0,N/A,,SPOH,0.0,N/A,$
